DateTime,Bus,Power,Temperature,Voltage,Current
2023-01-01 02:49:00,Bus 1,653.24068,25.03468495032158,228.705,1.637
2023-01-01 02:49:00,Bus 2,-714.588672,24.97145058838777,230.779,-1.474
2023-01-01 02:49:00,Bus 0,-41.29921299999978,24.989633811256144,228.013,-0.11
2023-01-01 02:49:00,Bus 5,-463.294125,24.96898268205696,232.487,-1.471
2023-01-01 02:50:00,Bus 5,-235.798564,24.98117473409258,232.506,-0.749
2023-01-01 02:50:00,Bus 1,810.792576,25.044950002562423,228.715,2.028
2023-01-01 02:50:00,Bus 3,1006.263206,25.1946876425546,233.708,2.407
2023-01-01 02:50:00,Bus 4,0.0,25.0,228.587,0.0
2023-01-01 02:50:00,Bus 2,-783.0738180000001,24.91523792507268,230.762,-1.615
2023-01-01 02:50:00,Bus 0,-798.1833999999999,24.88974089543429,227.996,-2.132
2023-01-01 02:51:00,Bus 5,-9.250787999999943,24.999606735822685,232.525,-0.029
2023-01-01 02:51:00,Bus 2,-897.095,24.96961801669611,230.746,-1.851
2023-01-01 02:51:00,Bus 3,1062.1954899999998,25.04017453829153,233.757,2.54
2023-01-01 02:51:00,Bus 0,-928.8912019999998,24.88061213451565,227.979,-2.485
2023-01-01 02:51:00,Bus 1,773.0415,25.03045796930102,228.724,1.93
2023-01-01 02:51:00,Bus 4,0.0,25.0,228.572,0.0
2023-01-01 02:52:00,Bus 2,-696.182158,24.96718719175773,230.729,-1.436
2023-01-01 02:52:00,Bus 1,1167.370956,25.054542919109128,228.733,2.904
2023-01-01 02:52:00,Bus 3,738.953221,25.054451857444835,233.805,1.767
2023-01-01 02:52:00,Bus 5,-434.27125500000005,24.96504991112632,232.544,-1.384
2023-01-01 02:52:00,Bus 0,-775.8707639999998,24.937889430205043,227.963,-2.076
2023-01-01 02:52:00,Bus 4,0.0,25.0,228.558,0.0
2023-01-01 02:53:00,Bus 0,-513.0569860000005,24.96668816966546,227.946,-1.375
2023-01-01 02:53:00,Bus 5,-580.482401,24.958302152016863,232.563,-1.85
2023-01-01 02:53:00,Bus 2,-606.5854320000001,24.960184453846697,230.712,-1.251
2023-01-01 02:53:00,Bus 1,527.9638150000001,25.05400329375106,228.743,1.311
2023-01-01 02:53:00,Bus 4,0.0,25.0,228.543,0.0
2023-01-01 02:53:00,Bus 3,1172.1610040000005,25.03321130969114,233.854,2.802
2023-01-01 02:54:00,Bus 1,1130.66114,25.165718250675365,228.752,2.803
2023-01-01 02:54:00,Bus 0,-1316.0332929999995,24.937732365350005,227.929,-3.534
2023-01-01 02:54:00,Bus 4,0.0,25.0,228.529,0.0
2023-01-01 02:54:00,Bus 2,-534.740465,24.979309044469908,230.696,-1.103
2023-01-01 02:54:00,Bus 3,1173.4723699999995,25.02394203104436,233.903,2.804
2023-01-01 02:54:00,Bus 5,-453.359752,24.964806348304265,232.582,-1.446
2023-01-01 02:55:00,Bus 3,979.750967,25.06977670694469,233.952,2.341
2023-01-01 02:55:00,Bus 4,0.0,25.0,228.514,0.0
2023-01-01 02:55:00,Bus 1,849.0102880000001,25.07940775377236,228.761,2.101
2023-01-01 02:55:00,Bus 5,-616.249331,24.93302905605736,232.601,-1.968
2023-01-01 02:55:00,Bus 0,-234.50293299999976,24.992782330545182,227.913,-0.63
2023-01-01 02:55:00,Bus 2,-978.008991,24.949814287374743,230.679,-2.018
2023-01-01 02:56:00,Bus 4,0.0,25.0,228.5,0.0
2023-01-01 02:56:00,Bus 5,-106.84868699999998,24.995770498339507,232.619,-0.342
2023-01-01 02:56:00,Bus 1,622.9063120000001,25.09809030160888,228.771,1.538
2023-01-01 02:56:00,Bus 3,878.352346,25.030347163223723,234.001,2.098
2023-01-01 02:56:00,Bus 0,-464.7470550000003,24.980751683987823,227.896,-1.25
2023-01-01 02:56:00,Bus 2,-929.662916,24.93564277433198,230.663,-1.918
2023-01-01 02:57:00,Bus 3,1021.850293,25.095991973661867,234.049,2.441
2023-01-01 02:57:00,Bus 2,-715.703266,24.96758935616528,230.646,-1.477
2023-01-01 02:57:00,Bus 1,650.623497,25.02488066436136,228.78,1.604
2023-01-01 02:57:00,Bus 4,0.0,25.0,228.485,0.0
2023-01-01 02:57:00,Bus 5,-318.666392,24.897195238252703,232.638,-1.02
2023-01-01 02:57:00,Bus 0,-638.1041319999999,24.947940689347625,227.879,-1.717
2023-01-01 02:58:00,Bus 1,979.393099,25.04423369093437,228.789,2.406
2023-01-01 02:58:00,Bus 3,1151.3859160000002,25.03739357070289,234.098,2.749
2023-01-01 02:58:00,Bus 2,-1002.918684,24.85771026111001,230.629,-2.07
2023-01-01 02:58:00,Bus 0,-1015.769729,24.8802212787352,227.863,-2.737
2023-01-01 02:58:00,Bus 4,0.0,25.0,228.471,0.0
2023-01-01 02:58:00,Bus 5,-112.09060200000005,24.992302403539792,232.657,-0.359
2023-01-01 02:59:00,Bus 0,-1141.6519200000002,24.968166761916063,227.846,-3.077
2023-01-01 02:59:00,Bus 1,795.363322,25.07662105457052,228.799,1.95
2023-01-01 02:59:00,Bus 2,-599.486888,24.966370516277603,230.613,-1.237
2023-01-01 02:59:00,Bus 5,-189.1742040000001,24.98969286766253,232.676,-0.607
2023-01-01 02:59:00,Bus 4,0.0,25.0,228.456,0.0
2023-01-01 02:59:00,Bus 3,1134.94969,25.02925143060764,234.147,2.71
2023-01-01 03:00:00,Bus 4,0.0,25.0,228.442,0.0
2023-01-01 03:00:00,Bus 0,-824.31225,24.954827855323924,227.829,-2.225
2023-01-01 03:00:00,Bus 2,-602.25,24.926506776213166,230.596,-1.243
2023-01-01 03:00:00,Bus 5,-398.1187499999999,24.98011138673321,232.695,-1.28
2023-01-01 03:00:00,Bus 3,1267.113,25.064247361727727,234.196,3.024
2023-01-01 03:00:00,Bus 1,557.568,25.056363516028625,228.808,1.365
2023-01-01 03:01:00,Bus 2,-931.8584,24.97540489487292,230.58,-1.924
2023-01-01 03:01:00,Bus 0,-1339.8314579999997,24.9362714272722,227.813,-3.623
2023-01-01 03:01:00,Bus 4,0.0,25.0,228.427,0.0
2023-01-01 03:01:00,Bus 1,1224.48942,25.059880636026968,228.817,2.991
2023-01-01 03:01:00,Bus 3,1219.8946619999997,25.06501984868948,234.191,2.912
2023-01-01 03:01:00,Bus 5,-172.69422399999996,24.990203341137736,232.714,-0.555
2023-01-01 03:02:00,Bus 4,0.0,25.0,228.413,0.0
2023-01-01 03:02:00,Bus 3,492.33998500000007,25.034549990947177,234.187,1.175
2023-01-01 03:02:00,Bus 0,-403.2042890000002,24.96828115548084,227.796,-1.09
2023-01-01 03:02:00,Bus 5,-52.31674799999996,24.99277570998404,232.733,-0.168
2023-01-01 03:02:00,Bus 1,615.185052,25.017490473382125,228.827,1.5
2023-01-01 03:02:00,Bus 2,-652.004,24.97885238554769,230.563,-1.346
2023-01-01 03:03:00,Bus 3,1145.582838,25.067159192308186,234.183,2.735
2023-01-01 03:03:00,Bus 1,853.551819,25.0530507971007,228.836,2.074
2023-01-01 03:03:00,Bus 0,-909.9675080000002,24.913770785331263,227.779,-2.465
2023-01-01 03:03:00,Bus 4,0.0,25.0,228.398,0.0
2023-01-01 03:03:00,Bus 5,-353.2023489999999,24.953956309712463,232.752,-1.138
2023-01-01 03:03:00,Bus 2,-735.9648,24.964891585366285,230.546,-1.52
2023-01-01 03:04:00,Bus 1,1195.1309299999998,25.03924703320105,228.845,2.898
2023-01-01 03:04:00,Bus 3,607.6764929999998,25.083282381160423,234.178,1.448
